team_name,possession__your_possession_time_seconds,possession__attacking_third_possession_seconds,possession__attacking_third_possession_pct_of_team,possession__possession_pct,distribution__passes,distribution__successful_passes,distribution__intercepted_passes,distribution__unsuccessful_passes,distribution__short_passes,distribution__long_passes,distribution__crosses,distribution__through_passes,distribution__header_passes,distribution__forward_passes,distribution__lateral_passes,distribution__back_passes,distribution__passing_accuracy_pct,distribution__assists,distribution__key_passes,attack__goals,attack__shots,attack__shots_on_target,attack__shots_off_target,attack__blocked_shots,attack__shot_creating_actions,defense__tackles,defense__successful_tackles,defense__tackles_success_rate_pct,defense__clearances,defense__interceptions,defense__recoveries,defense__recoveries_attacking_third,defense__recoveries_attacking_third_pct,defense__blocks,defense__saves,general__duels,general__duels_won,general__duels_success_rate_pct,general__aerial_duels,general__ground_duels,general__offsides,general__corner_awarded,discipline__fouls_conceded,discipline__yellow_cards,discipline__red_cards,match_rating_attack,match_rating_defense,match_rating_distribution,match_rating_general,match_rating_discipline,overall_rating,outcome_score,added_at,match_number,match_id,is_synthetic,match_rating_overall
Valley Rovers,2825.613,558.341,19.76,51.49,150,84,16,66,105,25,17,1,3,0,0,10,56.19,0,2,0,6,2,4,1,6,6,3,50.0,7,9,9,2,22.22,0,0,19,9,47.37,3,16,0,1,8,0,0,4.69,4.7,3.43,4.23,7.5,4.66,0.407,2025-04-16T16:42:10.049596+00:00,190,Valley_Rovers_20251208181114_190,1,4.66
Metro FC,2533.617,385.87,15.23,45.4,117,82,11,35,79,12,14,5,4,1,2,5,69.66,1,3,0,4,1,3,0,4,0,0,46.28,0,4,9,2,22.22,2,0,8,4,50.0,1,7,0,0,2,0,0,4.42,3.14,5.01,2.59,7.13,4.19,0.354,2025-08-20T10:34:49.049596+00:00,299,Metro_FC_20251208181114_299,1,4.19
City United,3146.592,556.947,17.7,57.16,159,114,7,45,101,20,12,6,4,6,12,8,71.79,0,1,1,6,3,3,0,6,15,8,53.33,8,7,2,0,0.0,0,0,4,2,50.0,1,3,1,0,5,0,0,5.71,5.07,4.92,4.32,7.88,5.4,0.489,2025-11-22T20:50:54.049596+00:00,199,City_United_20251208181114_199,1,5.4
University of the Philippines,2486.045,363.957,14.64,49.22,54,40,4,14,38,9,1,2,1,2,2,5,73.53,0,1,0,5,2,3,1,5,11,7,63.64,10,6,1,0,0.0,1,1,27,7,25.93,8,19,0,0,4,0,0,5.52,4.91,4.2,3.95,6.86,5.0,0.444,2025-05-08T15:23:35.049596+00:00,343,University_of_the_Philippines_20251208181114_343,1,5.0
De La Salle University,2887.417,385.759,13.36,51.81,75,50,8,25,59,5,7,3,1,1,1,3,66.98,0,0,1,7,3,4,1,8,9,6,66.67,8,8,7,2,28.57,2,1,23,11,47.83,8,15,1,1,9,2,0,5.56,4.82,4.74,4.41,5.17,4.99,0.443,2025-09-06T02:18:16.049596+00:00,262,De_La_Salle_University_20251208181114_262,1,4.99
Northbridge FC,1099.469,211.538,19.24,20.97,25,21,2,4,14,1,2,0,1,3,4,2,82.39,0,0,0,2,1,1,0,3,2,1,50.0,13,14,9,2,22.22,3,0,7,4,57.14,1,6,1,0,11,1,0,5.17,4.83,4.19,4.17,6.54,4.88,0.431,2025-02-04T21:19:58.050523+00:00,112,Northbridge_FC_20251208181114_112,1,4.88
Brookside United,1864.647,353.351,18.95,34.7,49,40,3,9,39,5,5,1,1,0,0,1,81.67,0,1,0,3,1,2,0,4,9,5,55.56,10,4,9,0,0.0,0,1,16,9,56.25,5,11,0,1,9,2,0,4.41,4.73,5.09,3.55,4.45,4.52,0.391,2025-04-10T12:32:38.050523+00:00,966,Brookside_United_20251208181114_966,1,4.52
Metro FC,3670.66,955.106,26.02,65.57,205,135,19,70,143,18,22,4,3,7,9,11,65.66,1,5,0,7,3,4,0,10,18,6,33.33,8,2,5,1,20.0,1,0,41,22,53.66,8,33,0,1,2,0,0,5.44,4.49,4.4,4.66,7.87,5.1,0.456,2025-11-30T21:43:59.050523+00:00,656,Metro_FC_20251208181114_656,1,5.1
Coastal Town,3126.484,406.13,12.99,59.62,106,77,13,29,78,7,6,6,2,3,4,11,73.07,0,2,1,5,2,3,0,5,12,6,50.0,6,8,6,1,16.67,1,1,43,25,58.14,12,31,0,2,5,0,0,4.72,4.92,4.78,4.96,7.4,5.09,0.454,2025-01-28T18:35:02.050523+00:00,829,Coastal_Town_20251208181114_829,1,5.09
Mapúa University,2369.191,644.657,27.21,42.89,109,79,7,30,79,4,0,3,4,8,12,8,72.39,0,3,1,7,2,5,1,7,16,8,50.0,7,1,6,1,16.67,1,1,4,1,25.0,1,3,0,2,8,1,0,4.52,4.91,4.18,4.54,5.91,4.7,0.411,2025-11-04T11:04:40.050523+00:00,83,Mapúa_University_20251208181114_83,1,4.7
Adamson University,2388.996,505.512,21.16,45.4,127,88,13,39,85,18,7,5,2,2,8,13,69.38,1,5,0,4,1,3,0,5,12,9,75.0,0,5,12,0,0.0,0,0,0,0,60.29,0,0,0,0,3,1,0,5.58,4.51,4.96,5.09,6.6,5.19,0.466,2025-05-02T08:09:38.050523+00:00,208,Adamson_University_20251208181114_208,1,5.19
Lyceum,2503.48,568.791,22.72,48.8,146,110,12,36,107,20,1,5,2,4,7,12,75.08,0,3,0,5,1,4,0,5,12,6,50.0,5,4,11,1,9.09,1,0,0,0,51.86,2,0,0,1,2,0,0,4.31,4.33,5.14,3.72,7.17,4.69,0.41,2024-12-13T20:45:24.050523+00:00,55,Lyceum_20251208181114_55,1,4.69
Highland Wanderers,1707.248,85.362,5.0,31.73,109,82,8,27,82,21,9,0,2,0,0,8,74.79,0,2,0,4,2,2,0,5,10,7,70.0,13,9,7,2,28.57,0,0,12,8,66.67,3,9,0,1,5,1,0,4.78,5.05,5.57,4.81,6.26,5.17,0.463,2025-03-10T08:24:39.050523+00:00,737,Highland_Wanderers_20251208181114_737,1,5.17
National University,1944.389,230.993,11.88,35.51,85,74,2,11,69,16,8,1,3,0,0,8,87.33,0,2,0,3,1,2,0,3,8,3,37.5,7,6,13,3,23.08,0,2,11,7,63.64,3,8,2,2,6,1,0,3.77,5.23,4.99,4.08,6.8,4.77,0.419,2025-05-28T15:20:52.051519+00:00,441,National_University_20251208181114_441,1,4.77
Brookside United,2271.486,317.554,13.98,41.8,70,53,5,17,45,3,3,1,1,4,13,6,75.92,0,1,0,4,1,3,0,4,7,4,57.14,13,6,9,2,22.22,1,0,25,12,48.0,3,22,0,1,6,1,0,4.87,4.56,4.67,3.84,6.62,4.77,0.419,2025-03-15T03:52:20.051519+00:00,66,Brookside_United_20251208181114_66,1,4.77
Lakeside Athletic,2308.19,470.409,20.38,41.94,86,60,11,26,61,19,3,1,3,0,0,8,69.66,0,1,0,3,1,2,0,3,10,5,50.0,8,1,10,2,20.0,2,1,16,9,56.25,4,12,0,0,2,0,0,5.32,5.65,3.6,4.72,7.14,5.17,0.463,2025-01-12T00:21:37.051519+00:00,608,Lakeside_Athletic_20251208181114_608,1,5.17
Valley Rovers,2812.826,745.68,26.51,50.34,130,106,10,24,92,8,8,5,2,8,8,17,81.66,0,1,1,6,2,4,0,6,11,6,54.55,3,5,8,2,25.0,0,1,12,6,50.0,3,9,0,1,3,1,0,4.5,4.23,5.31,4.1,6.82,4.76,0.418,2025-06-29T16:31:12.051519+00:00,270,Valley_Rovers_20251208181114_270,1,4.76
San Beda University,1159.884,70.753,6.1,22.9,51,35,4,16,34,10,5,2,1,0,0,0,69.56,0,0,0,2,1,1,0,3,4,3,75.0,2,6,2,1,50.0,3,1,5,1,20.0,2,3,1,0,2,1,0,4.08,5.47,5.28,4.58,5.26,4.9,0.433,2024-12-31T08:00:25.051519+00:00,983,San_Beda_University_20251208181114_983,1,4.9
Highland Wanderers,2357.436,117.872,5.0,45.44,78,68,3,10,50,8,2,3,2,10,4,4,86.54,0,1,1,6,3,3,0,6,4,2,50.0,14,7,18,6,33.33,3,0,22,6,27.27,6,16,0,1,7,1,0,6.1,5.41,4.95,3.81,7.14,5.46,0.496,2025-03-14T19:43:35.051519+00:00,648,Highland_Wanderers_20251208181114_648,1,5.46
Metro FC,470.976,29.201,6.2,8.91,12,9,1,3,9,1,0,0,0,1,0,1,70.88,0,0,0,1,0,1,0,1,0,0,60.5,20,12,3,1,33.33,2,1,3,1,33.33,1,2,0,0,9,2,0,3.84,6.1,4.48,3.75,5.62,4.77,0.419,2025-09-15T01:00:53.051519+00:00,396,Metro_FC_20251208181114_396,1,4.77
Metro FC,2153.522,173.143,8.04,42.37,117,95,8,22,76,15,11,3,2,5,5,13,81.53,0,2,1,5,2,3,0,4,7,4,57.14,16,8,6,0,0.0,1,0,17,5,29.41,5,12,0,2,4,0,0,5.54,6.06,4.97,5.24,7.43,5.72,0.524,2025-05-12T11:57:16.052519+00:00,532,Metro_FC_20251208181114_532,1,5.72
University of the Philippines,2243.184,260.658,11.62,42.77,151,117,4,34,110,15,8,6,2,2,7,24,77.37,0,2,0,5,2,3,1,6,8,4,50.0,8,4,10,3,30.0,1,0,27,12,44.44,7,20,0,2,3,1,1,4.24,4.63,4.47,4.45,4.71,4.47,0.386,2024-12-31T20:29:29.052519+00:00,751,University_of_the_Philippines_20251208181114_751,1,4.47
Lakeside Athletic,1603.513,266.344,16.61,31.81,41,26,7,15,27,7,0,1,1,3,3,4,63.18,0,1,1,4,2,2,0,5,5,4,80.0,1,2,15,2,13.33,0,1,15,7,46.67,1,14,0,2,9,2,0,6.24,4.45,4.33,2.09,5.63,4.71,0.412,2025-07-19T07:11:17.052519+00:00,778,Lakeside_Athletic_20251208181114_778,1,4.71
National University,2017.792,523.415,25.94,38.66,105,81,7,24,67,9,7,6,0,9,7,4,76.8,0,2,0,5,3,2,1,5,6,4,66.67,12,8,5,2,40.0,2,0,18,9,50.0,4,14,0,1,5,0,0,5.43,5.41,4.99,4.97,6.53,5.38,0.487,2025-04-17T03:15:20.052519+00:00,945,National_University_20251208181114_945,1,5.38
Lakeside Athletic,2440.137,391.398,16.04,45.52,101,78,5,23,76,15,7,4,3,0,0,2,77.7,0,0,0,2,1,1,0,2,4,2,50.0,5,8,6,1,16.67,2,0,14,7,50.0,2,12,1,0,6,0,0,4.49,5.81,5.12,4.09,7.43,5.22,0.469,2025-07-15T04:30:47.052519+00:00,771,Lakeside_Athletic_20251208181114_771,1,5.22
Far Eastern University,2596.3,230.292,8.87,47.1,70,53,8,17,59,7,0,4,2,0,0,1,76.29,0,1,0,4,1,3,0,4,9,5,55.56,11,4,9,1,11.11,2,0,41,22,53.66,18,23,0,4,6,1,0,4.26,5.45,4.79,4.08,6.4,4.89,0.432,2025-02-04T19:38:05.052519+00:00,18,Far_Eastern_University_20251208181114_18,1,4.89
Ateneo de Manila University,2150.398,107.52,5.0,40.98,96,84,5,12,68,13,5,5,3,1,1,7,87.95,0,1,0,3,1,2,0,3,1,0,0.0,4,8,13,2,15.38,0,0,19,6,31.58,6,13,1,1,4,0,0,4.13,4.87,4.98,3.74,7.02,4.74,0.416,2025-02-27T16:01:29.052519+00:00,454,Ateneo_de_Manila_University_20251208181114_454,1,4.74
University of the Philippines,2777.312,594.9,21.42,50.72,147,106,14,41,87,14,10,3,3,17,12,9,72.17,0,3,0,5,1,4,1,6,7,4,57.14,8,8,9,2,22.22,1,1,7,5,71.43,2,5,0,3,4,0,0,4.87,5.3,5.08,4.69,7.25,5.25,0.472,2025-06-12T22:49:45.052519+00:00,817,University_of_the_Philippines_20251208181114_817,1,5.25
Valley Rovers,2042.912,486.622,23.82,38.94,94,77,7,17,66,12,7,5,2,1,1,2,81.48,0,1,1,5,1,4,1,7,0,0,43.62,4,14,12,2,16.67,2,1,4,2,50.0,1,3,0,0,4,1,0,5.52,4.35,4.45,2.68,6.14,4.64,0.404,2025-11-03T21:41:31.053519+00:00,693,Valley_Rovers_20251208181114_693,1,4.64
Mapúa University,3290.021,595.494,18.1,58.6,216,129,18,87,171,29,1,6,3,3,2,26,59.5,1,5,0,6,2,4,0,5,13,6,46.15,3,3,3,1,33.33,2,1,28,11,39.29,7,21,0,2,3,1,0,5.86,4.22,4.6,3.61,7.52,5.0,0.444,2025-04-24T17:39:13.053519+00:00,588,Mapúa_University_20251208181114_588,1,5.0
De La Salle University,1305.94,218.223,16.71,23.74,101,80,8,21,56,14,8,5,2,10,6,4,79.67,0,2,0,2,0,2,0,2,1,0,0.0,7,11,14,2,14.29,1,0,17,8,47.06,7,10,0,1,10,3,0,4.35,4.68,4.46,4.09,4.72,4.46,0.384,2025-11-01T22:17:08.053519+00:00,729,De_La_Salle_University_20251208181114_729,1,4.46
Metro FC,2379.343,634.095,26.65,46.91,181,155,7,26,138,16,11,3,8,2,3,3,85.58,1,3,0,5,1,4,0,4,9,6,66.67,5,5,2,1,50.0,0,0,17,9,52.94,3,14,1,2,3,0,0,4.7,6.28,4.54,4.0,6.64,5.21,0.468,2025-07-25T16:37:01.053519+00:00,916,Metro_FC_20251208181114_916,1,5.21
Northbridge FC,2601.796,759.724,29.2,50.85,176,120,9,56,132,27,14,2,4,0,0,22,68.16,0,2,1,5,1,4,0,4,1,1,100.0,4,5,8,1,12.5,0,0,10,6,60.0,2,8,0,0,6,0,0,5.07,4.99,5.1,3.79,7.36,5.1,0.456,2025-06-08T21:04:13.053519+00:00,364,Northbridge_FC_20251208181114_364,1,5.1
National University,2146.471,298.359,13.9,40.33,148,112,15,36,121,15,8,7,3,0,0,18,75.91,1,3,1,6,1,5,0,7,8,4,50.0,21,11,14,4,28.57,2,0,0,0,41.15,0,0,0,0,4,0,0,5.27,5.57,4.92,4.47,7.51,5.4,0.489,2025-03-22T14:45:02.053519+00:00,846,National_University_20251208181114_846,1,5.4
Metro FC,2296.043,304.915,13.28,41.95,44,36,2,8,37,5,1,1,1,0,0,5,81.55,0,1,0,2,1,1,0,2,2,1,50.0,10,5,3,0,0.0,0,0,18,9,50.0,1,17,1,0,8,0,0,4.49,5.06,4.87,3.85,7.43,4.93,0.437,2025-05-20T19:22:26.053519+00:00,341,Metro_FC_20251208181114_341,1,4.93
Metro FC,2516.423,636.655,25.3,46.62,57,40,6,17,38,4,3,1,1,6,4,1,69.62,0,1,0,3,1,2,0,3,6,3,50.0,10,1,10,2,20.0,3,0,20,8,40.0,5,15,0,0,2,0,0,3.91,4.94,4.67,5.75,7.09,4.93,0.437,2025-02-15T08:43:28.053519+00:00,970,Metro_FC_20251208181114_970,1,4.93
2 Worlds FC,2295.784,398.778,17.37,42.86,126,121,1,5,90,7,5,2,6,7,9,12,96.33,0,2,0,6,1,5,0,5,10,5,50.0,9,9,0,0,0.0,3,0,15,7,46.67,0,15,1,1,0,0,0,5.37,5.41,4.86,4.03,6.9,5.24,0.471,2025-05-15T04:18:22.053519+00:00,382,2_Worlds_FC_20251208181114_382,1,5.24
Far Eastern University,1656.945,150.285,9.07,31.95,77,62,5,15,49,6,2,4,3,6,7,1,80.21,0,2,0,4,1,3,0,3,5,3,60.0,9,8,12,2,16.67,0,3,19,12,63.16,1,18,0,3,0,0,1,5.12,5.6,4.38,4.7,5.66,5.1,0.456,2025-03-29T21:50:28.054589+00:00,875,Far_Eastern_University_20251208181114_875,1,5.1
Far Eastern University,2556.502,572.401,22.39,46.19,163,120,16,43,110,20,9,6,2,10,7,13,73.65,0,3,0,4,1,3,0,5,17,8,47.06,7,3,11,1,9.09,2,0,32,15,46.88,6,26,1,0,5,1,0,5.31,5.05,3.89,3.58,6.91,4.87,0.43,2025-07-24T16:28:15.054589+00:00,201,Far_Eastern_University_20251208181114_201,1,4.87
Ateneo de Manila University,3131.109,506.3,16.17,58.08,154,102,15,52,106,6,10,4,4,12,12,29,65.92,1,4,0,3,0,3,0,3,0,0,40.19,7,3,2,0,0.0,0,1,30,11,36.67,5,25,0,2,3,1,0,4.59,4.92,5.51,5.13,6.22,5.11,0.457,2025-07-31T06:12:38.054589+00:00,693,Ateneo_de_Manila_University_20251208181114_693,1,5.11
Adamson University,779.84,255.164,32.72,13.92,36,28,2,8,26,3,3,1,1,1,1,6,77.51,0,0,0,2,1,1,0,2,4,2,50.0,17,9,12,4,33.33,2,1,7,4,57.14,0,7,0,0,5,0,0,4.82,4.47,4.89,3.02,7.15,4.72,0.413,2025-01-12T20:29:48.054589+00:00,34,Adamson_University_20251208181114_34,1,4.72
University of the Philippines,1904.628,497.679,26.13,35.83,79,66,3,13,62,6,7,0,0,1,2,5,82.92,0,1,1,5,2,3,0,3,10,5,50.0,6,7,17,6,35.29,0,0,13,6,46.15,4,9,0,0,5,0,0,5.29,4.62,4.87,4.84,7.58,5.18,0.464,2025-03-01T23:59:03.054589+00:00,151,University_of_the_Philippines_20251208181114_151,1,5.18
San Beda University,3056.006,489.878,16.03,55.17,153,115,13,38,123,8,8,2,3,5,4,15,74.97,0,3,1,6,2,4,0,6,19,11,57.89,1,2,10,1,10.0,1,0,17,9,52.94,6,11,0,1,3,0,0,5.11,5.71,5.26,3.85,7.22,5.34,0.482,2025-07-20T02:51:15.054589+00:00,402,San_Beda_University_20251208181114_402,1,5.34
Highland Wanderers,1184.487,179.568,15.16,23.42,71,53,2,18,49,8,3,4,1,3,2,6,74.16,0,2,0,2,1,1,0,2,2,1,50.0,10,0,16,2,12.5,3,2,6,3,50.0,3,3,0,0,0,3,1,3.77,4.95,4.14,3.24,3.24,4.05,0.339,2025-02-09T08:23:54.054589+00:00,657,Highland_Wanderers_20251208181114_657,1,4.05
Brookside United,3471.361,712.323,20.52,66.68,130,101,9,29,86,17,4,3,2,5,12,6,77.89,0,2,1,8,1,7,0,7,21,12,57.14,2,4,3,1,33.33,0,0,28,11,39.29,8,20,1,1,5,0,0,4.71,3.57,3.47,4.49,6.69,4.31,0.368,2025-09-04T04:20:49.055526+00:00,481,Brookside_United_20251208181114_481,1,4.31
San Beda University,2550.409,440.711,17.28,45.53,141,115,8,26,91,15,10,6,4,6,9,15,81.5,0,1,0,4,1,3,0,5,7,3,42.86,1,3,6,1,16.67,0,0,21,12,57.14,7,14,0,0,4,1,0,3.48,5.39,4.93,4.08,6.61,4.7,0.411,2025-02-28T05:34:03.055526+00:00,310,San_Beda_University_20251208181114_310,1,4.7
Lyceum,1113.593,213.364,19.16,21.52,47,35,5,12,34,5,4,1,1,1,2,7,75.29,0,1,0,2,0,2,0,2,7,5,71.43,8,8,15,4,26.67,1,0,8,5,62.5,3,5,2,0,11,2,0,4.06,4.56,4.72,4.43,6.43,4.62,0.402,2025-05-31T17:57:36.055526+00:00,382,Lyceum_20251208181114_382,1,4.62
Coastal Town,1761.174,222.612,12.64,35.18,84,71,6,13,45,14,7,4,1,7,5,1,83.97,0,2,1,5,2,3,0,4,1,1,100.0,11,7,10,3,30.0,1,1,18,9,50.0,3,15,0,2,9,1,0,4.41,6.02,4.59,4.62,6.8,5.17,0.463,2025-04-13T03:08:35.055526+00:00,68,Coastal_Town_20251208181114_68,1,5.17
Northbridge FC,1197.781,141.218,11.79,22.88,64,47,2,17,52,7,1,3,2,0,0,4,73.64,0,1,0,2,1,1,0,2,6,4,66.67,4,6,12,3,25.0,1,2,8,4,50.0,1,7,0,0,8,3,0,3.68,4.75,4.4,4.83,5.21,4.44,0.382,2025-08-30T20:46:07.055526+00:00,569,Northbridge_FC_20251208181114_569,1,4.44
Highland Wanderers,2893.86,947.16,32.73,51.59,148,96,9,52,98,3,5,4,4,21,12,7,64.71,0,2,1,7,3,4,0,8,12,5,41.67,9,4,8,1,12.5,1,3,10,4,40.0,2,8,1,3,7,0,0,4.48,4.24,3.8,4.23,7.3,4.52,0.391,2025-10-18T01:20:28.055526+00:00,225,Highland_Wanderers_20251208181114_225,1,4.52
Valley Rovers,1815.509,438.264,24.14,33.54,121,96,10,25,82,9,3,5,3,11,7,4,79.42,0,2,0,3,1,2,0,5,5,2,40.0,15,3,12,2,16.67,1,1,5,2,40.0,1,4,0,2,12,0,0,4.09,4.67,5.62,3.32,6.42,4.68,0.409,2025-06-18T17:01:21.055526+00:00,964,Valley_Rovers_20251208181114_964,1,4.68
Lakeside Athletic,2938.882,576.903,19.63,58.82,109,70,6,39,78,17,10,5,2,0,0,2,64.43,0,1,1,9,4,5,1,12,14,8,57.14,4,6,5,1,20.0,2,2,37,20,54.05,14,23,1,3,6,0,0,5.39,4.07,3.88,3.94,7.03,4.68,0.409,2025-03-04T05:06:37.055526+00:00,290,Lakeside_Athletic_20251208181114_290,1,4.68
City United,2598.562,129.928,5.0,48.01,116,87,15,29,80,15,4,5,2,5,6,15,75.1,0,1,1,5,1,4,0,5,21,7,33.33,2,5,12,4,33.33,1,0,12,5,41.67,0,12,0,1,3,1,0,5.41,5.26,4.41,4.12,6.37,5.08,0.453,2025-03-31T10:27:00.056620+00:00,779,City_United_20251208181114_779,1,5.08
Metro FC,2551.254,550.816,21.59,49.7,120,91,7,29,90,15,8,5,5,0,0,7,75.47,0,2,0,5,2,3,1,6,12,7,58.33,7,5,3,1,33.33,0,2,22,10,45.45,4,18,0,3,9,1,0,5.78,4.69,5.3,4.09,5.07,5.07,0.452,2025-02-26T22:24:58.056620+00:00,321,Metro_FC_20251208181114_321,1,5.07
Lakeside Athletic,3283.235,234.423,7.14,65.34,99,65,12,34,66,13,13,4,2,1,1,13,65.57,0,1,1,7,3,4,1,7,11,6,54.55,4,4,4,1,25.0,1,0,36,20,55.56,8,28,0,0,5,1,0,5.49,5.7,3.86,3.68,6.2,5.04,0.449,2025-04-30T14:18:46.056620+00:00,332,Lakeside_Athletic_20251208181114_332,1,5.04
University of the Philippines,1646.148,195.233,11.86,31.35,54,37,7,17,36,9,2,0,1,3,3,7,67.78,0,1,0,3,0,3,0,3,0,0,70.51,8,6,15,2,13.33,2,0,23,14,60.87,3,20,1,1,6,0,1,4.4,4.75,4.58,4.56,6.2,4.74,0.416,2025-09-30T12:31:34.056620+00:00,516,University_of_the_Philippines_20251208181114_516,1,4.74
Ateneo de Manila University,1540.305,219.956,14.28,30.65,95,61,8,34,58,18,3,3,2,9,3,6,64.25,0,1,0,3,1,2,0,4,5,3,60.0,7,8,8,1,12.5,1,0,15,9,60.0,5,10,2,1,3,0,0,5.14,5.0,4.36,4.31,7.19,5.03,0.448,2025-02-07T09:47:02.056620+00:00,259,Ateneo_de_Manila_University_20251208181114_259,1,5.03
Lakeside Athletic,1836.625,363.101,19.77,34.35,67,38,11,29,48,4,0,0,2,7,6,8,56.12,0,1,0,3,1,2,0,4,7,4,57.14,9,16,6,1,16.67,0,0,16,11,68.75,1,15,0,1,10,1,0,5.14,5.82,3.74,3.99,7.19,5.09,0.454,2025-11-18T04:14:12.056620+00:00,468,Lakeside_Athletic_20251208181114_468,1,5.09
National University,2080.968,482.993,23.21,39.84,118,95,7,23,75,20,9,4,0,4,5,11,80.81,0,2,0,4,1,3,0,4,12,7,58.33,12,8,5,0,0.0,2,2,15,11,73.33,2,13,0,1,0,0,0,4.43,5.7,5.39,2.84,7.13,5.03,0.448,2025-11-17T22:45:08.056620+00:00,718,National_University_20251208181114_718,1,5.03
Coastal Town,4411.644,729.245,16.53,82.18,133,92,14,41,97,19,5,7,4,0,0,9,69.01,0,3,1,9,6,3,0,15,18,12,66.67,5,2,3,1,33.33,1,3,22,15,68.18,9,13,2,1,1,1,0,5.31,4.92,5.11,2.79,6.11,4.89,0.432,2025-06-22T01:40:29.057524+00:00,972,Coastal_Town_20251208181114_972,1,4.89
Metro FC,2371.582,333.919,14.08,43.68,37,29,3,8,20,6,2,2,2,2,5,4,79.56,0,0,1,5,1,4,0,4,7,4,57.14,11,11,9,2,22.22,1,0,28,13,46.43,8,20,0,1,7,1,0,4.43,5.81,4.32,5.2,6.99,5.16,0.462,2025-12-02T01:41:13.057524+00:00,601,Metro_FC_20251208181114_601,1,5.16
Mapúa University,2652.207,798.314,30.1,49.58,138,118,8,20,109,24,14,5,3,0,0,14,85.69,1,3,0,6,2,4,0,7,3,2,66.67,5,5,13,1,7.69,2,1,8,3,37.5,2,6,1,3,9,2,0,5.67,4.63,4.74,4.46,5.83,5.04,0.449,2025-09-09T02:25:27.057524+00:00,140,Mapúa_University_20251208181114_140,1,5.04
Valley Rovers,1538.346,259.519,16.87,29.21,102,73,6,29,66,14,7,6,2,4,3,6,71.41,0,1,0,4,2,2,0,4,7,3,42.86,12,10,10,3,30.0,2,0,9,5,55.56,1,8,0,3,8,0,0,5.31,5.5,5.73,3.17,7.26,5.34,0.482,2025-10-04T15:47:41.057524+00:00,817,Valley_Rovers_20251208181114_817,1,5.34
Lyceum,2189.826,598.698,27.34,39.24,103,74,17,29,66,23,6,2,4,1,2,3,72.21,0,3,0,4,2,2,0,4,7,3,42.86,7,2,11,4,36.36,2,0,27,16,59.26,6,21,1,0,7,2,0,4.15,3.93,3.99,4.57,5.78,4.28,0.364,2025-01-31T11:50:28.057524+00:00,191,Lyceum_20251208181114_191,1,4.28
San Beda University,3320.942,245.086,7.38,63.82,190,135,18,55,118,24,7,6,6,4,25,14,70.99,1,7,1,7,3,4,0,6,15,10,66.67,9,3,6,1,16.67,1,2,59,24,40.68,18,41,3,1,1,0,0,5.72,4.15,4.47,3.41,7.45,4.88,0.431,2025-07-26T22:44:25.057524+00:00,295,San_Beda_University_20251208181114_295,1,4.88
Mapúa University,2119.792,438.585,20.69,40.34,101,73,12,28,89,11,15,3,2,0,0,8,72.74,0,3,0,4,1,3,0,4,11,3,27.27,7,5,9,1,11.11,2,2,0,0,38.93,1,0,1,1,8,0,0,4.98,5.1,4.38,3.74,7.58,4.98,0.442,2025-04-01T08:08:48.057524+00:00,799,Mapúa_University_20251208181114_799,1,4.98
University of the Philippines,2703.958,322.582,11.93,52.8,150,103,18,47,85,19,3,4,3,15,21,8,68.67,1,5,0,5,1,4,0,4,10,5,50.0,1,7,8,1,12.5,0,0,13,8,61.54,3,10,0,0,3,0,0,5.35,4.68,4.96,3.94,6.67,5.02,0.447,2025-08-21T20:40:20.057524+00:00,848,University_of_the_Philippines_20251208181114_848,1,5.02
2 Worlds FC,1801.078,289.613,16.08,35.4,80,57,7,23,59,11,4,3,3,0,0,6,71.43,0,1,1,5,1,4,0,3,3,2,66.67,6,4,4,1,25.0,1,0,13,8,61.54,4,9,0,0,4,0,0,5.88,5.45,4.33,3.86,6.7,5.25,0.472,2025-06-11T09:33:00.058523+00:00,462,2_Worlds_FC_20251208181114_462,1,5.25
Adamson University,2727.684,136.384,5.0,50.73,93,67,5,26,61,7,3,2,2,10,7,8,72.57,0,1,1,6,2,4,0,6,10,6,60.0,4,4,12,3,25.0,0,1,37,27,72.97,6,31,0,0,4,0,0,5.23,4.98,4.21,4.96,7.05,5.1,0.456,2025-08-27T04:08:46.058523+00:00,964,Adamson_University_20251208181114_964,1,5.1
City United,2577.461,419.868,16.29,46.66,143,100,18,43,91,24,7,4,3,2,12,4,70.15,0,2,0,6,2,4,0,6,11,8,72.73,2,3,8,2,25.0,1,0,22,9,40.91,14,8,1,0,8,0,0,4.4,3.82,4.58,4.94,6.83,4.59,0.399,2025-07-09T06:09:27.058523+00:00,437,City_United_20251208181114_437,1,4.59
Mapúa University,3092.425,873.919,28.26,55.7,111,82,7,29,83,22,10,2,1,0,0,6,74.1,0,2,1,5,2,3,0,7,7,3,42.86,5,3,3,1,33.33,1,1,13,5,38.46,7,6,0,0,2,0,0,4.58,5.16,4.69,4.02,7.23,4.95,0.439,2025-02-19T01:57:56.058523+00:00,896,Mapúa_University_20251208181114_896,1,4.95
Far Eastern University,2401.591,354.715,14.77,45.5,130,98,11,32,100,12,10,6,3,0,0,4,75.59,0,2,1,5,2,3,1,4,11,8,72.73,1,4,12,4,33.33,1,2,28,8,28.57,9,19,1,0,4,0,0,4.37,5.64,4.16,3.97,6.54,4.84,0.427,2025-02-17T19:59:48.058523+00:00,63,Far_Eastern_University_20251208181114_63,1,4.84
