team_name,possession__your_possession_time_seconds,possession__attacking_third_possession_seconds,possession__attacking_third_possession_pct_of_team,possession__possession_pct,distribution__passes,distribution__successful_passes,distribution__intercepted_passes,distribution__unsuccessful_passes,distribution__short_passes,distribution__long_passes,distribution__crosses,distribution__through_passes,distribution__header_passes,distribution__forward_passes,distribution__lateral_passes,distribution__back_passes,distribution__passing_accuracy_pct,distribution__assists,distribution__key_passes,attack__goals,attack__shots,attack__shots_on_target,attack__shots_off_target,attack__blocked_shots,attack__shot_creating_actions,defense__tackles,defense__successful_tackles,defense__tackles_success_rate_pct,defense__clearances,defense__interceptions,defense__recoveries,defense__recoveries_attacking_third,defense__recoveries_attacking_third_pct,defense__blocks,defense__saves,general__duels,general__duels_won,general__duels_success_rate_pct,general__aerial_duels,general__ground_duels,general__offsides,general__corner_awarded,discipline__fouls_conceded,discipline__yellow_cards,discipline__red_cards,match_rating_attack,match_rating_defense,match_rating_distribution,match_rating_general,match_rating_discipline,overall_rating,outcome_score,added_at,match_number,match_id,is_synthetic,match_rating_overall
San Beda University,2088.633,139.938,6.7,42.73,144,122,6,22,87,24,13,3,3,4,10,3,84.94,1,5,1,5,1,4,0,5,8,6,75.0,18,12,12,3,25.0,2,1,31,18,58.06,11,20,1,0,5,0,0,5.57,5.36,6.53,4.62,7.56,5.77,0.53,2025-10-19T20:55:31.620341+00:00,228,San_Beda_University_20251208101535_228,1,5.77
Garden State FC,2519.931,870.132,34.53,50.52,209,164,18,45,146,16,11,11,5,9,11,26,78.45,1,6,1,10,4,6,0,13,7,4,57.14,9,5,9,1,11.11,1,2,15,8,53.33,5,10,1,4,6,0,0,5.2,6.15,4.66,4.94,7.29,5.53,0.503,2025-07-30T18:19:55.620341+00:00,110,Garden_State_FC_20251208101535_110,1,5.53
Grand Harbor FC,2798.68,534.268,19.09,52.16,124,105,3,19,86,7,16,5,0,5,4,8,85.07,0,3,0,6,2,4,0,5,20,12,60.0,4,4,11,2,18.18,1,1,12,6,50.0,3,9,0,5,11,2,0,4.84,5.85,4.9,3.9,6.06,5.13,0.459,2025-05-19T12:11:32.620341+00:00,448,Grand_Harbor_FC_20251208101535_448,1,5.13
Blue Ridge FC,1649.576,310.45,18.82,30.48,85,70,6,15,56,10,2,1,1,5,10,9,82.81,0,2,0,4,2,2,0,4,9,5,55.56,0,6,6,0,0.0,1,1,27,15,55.56,9,18,0,0,13,1,0,5.11,5.17,4.15,4.08,6.54,4.93,0.437,2025-10-23T19:18:19.620341+00:00,505,Blue_Ridge_FC_20251208101535_505,1,4.93
Metro FC,2914.103,930.473,31.93,59.67,176,114,13,62,154,27,20,2,4,0,0,9,65.02,1,8,1,6,3,3,0,6,21,11,52.38,3,5,20,4,20.0,0,3,0,0,88.13,0,0,0,3,6,0,0,5.62,6.29,5.44,4.08,7.06,5.7,0.522,2025-04-28T09:50:24.621341+00:00,862,Metro_FC_20251208101535_862,1,5.7
Union Crest United,2713.136,863.863,31.84,55.22,170,112,27,58,128,11,0,6,5,7,13,11,66.13,1,3,1,5,1,4,0,5,18,8,44.44,7,1,12,1,8.33,0,0,19,9,47.37,4,15,0,3,10,2,0,6.13,5.74,4.46,4.01,5.6,5.34,0.482,2025-04-02T23:54:56.621341+00:00,177,Union_Crest_United_20251208101535_177,1,5.34
Royal Haven FC,2743.606,950.659,34.65,53.11,164,119,9,45,125,5,6,2,3,11,12,8,72.56,0,2,0,5,2,3,0,5,8,5,62.5,6,6,7,2,28.57,3,0,21,10,47.62,4,17,0,1,13,0,0,5.25,5.45,5.65,3.96,7.91,5.47,0.497,2025-07-28T19:52:17.621341+00:00,572,Royal_Haven_FC_20251208101535_572,1,5.47
Prime City Athletic,3045.418,674.865,22.16,53.28,148,116,5,32,101,13,6,4,5,10,9,5,78.57,1,3,1,6,3,3,0,5,10,6,60.0,14,7,6,2,33.33,1,2,39,23,58.97,11,28,0,3,10,1,0,6.34,5.96,5.39,4.5,6.69,5.82,0.536,2025-08-31T23:43:56.621341+00:00,155,Prime_City_Athletic_20251208101535_155,1,5.82
Summit Peak FC,2958.329,412.095,13.93,52.92,150,110,20,40,130,7,12,6,2,0,0,5,73.25,1,4,1,8,3,5,0,6,6,4,66.67,9,4,10,3,30.0,2,0,35,13,37.14,13,22,0,1,4,0,0,5.43,4.75,4.98,4.44,7.2,5.19,0.466,2025-06-23T21:52:14.621341+00:00,29,Summit_Peak_FC_20251208101535_29,1,5.19
Dominion Athletic,1578.786,360.595,22.84,27.67,105,99,1,6,79,8,4,5,0,5,4,8,94.07,1,2,1,5,2,3,0,6,3,1,33.33,11,6,17,6,35.29,2,2,10,7,70.0,3,7,0,2,9,0,0,5.31,5.43,5.76,5.78,7.76,5.74,0.527,2025-05-30T00:17:05.621341+00:00,268,Dominion_Athletic_20251208101535_268,1,5.74
Royal Haven FC,1818.107,467.799,25.73,37.08,114,106,1,8,98,12,4,6,0,0,0,4,93.16,1,3,1,4,1,3,0,5,12,9,75.0,5,13,22,3,13.64,2,0,23,15,65.22,8,15,0,2,8,1,0,5.55,6.0,5.14,5.02,6.32,5.6,0.511,2025-04-20T18:40:13.621341+00:00,629,Royal_Haven_FC_20251208101535_629,1,5.6
Prime City Athletic,4323.962,882.088,20.4,79.67,307,268,7,39,229,36,16,6,23,0,0,39,87.32,2,7,2,11,6,5,0,6,17,5,29.41,1,1,4,1,25.0,0,4,54,24,44.44,30,24,0,4,2,1,0,7.07,4.25,6.25,4.25,6.7,5.68,0.52,2025-10-13T04:15:58.622341+00:00,711,Prime_City_Athletic_20251208101535_711,1,5.68
Metro FC,2288.754,479.723,20.96,41.49,136,103,9,33,90,20,2,7,6,6,6,19,76.01,1,3,1,7,2,5,0,9,13,6,46.15,11,0,20,5,25.0,1,0,33,16,48.48,11,22,2,4,13,3,0,5.81,5.58,4.59,3.84,4.71,5.12,0.458,2024-12-23T11:39:27.622341+00:00,209,Metro_FC_20251208101535_209,1,5.12
Lakeside Athletic,897.401,215.466,24.01,17.13,43,32,4,11,34,3,1,1,1,2,2,2,74.23,1,1,1,3,1,2,0,2,3,2,66.67,17,7,27,9,33.33,3,0,7,3,42.86,3,4,1,1,20,2,0,5.35,4.98,5.17,4.53,5.22,5.08,0.453,2025-05-19T18:13:13.622341+00:00,462,Lakeside_Athletic_20251208101535_462,1,5.08
Prime City Athletic,2462.06,957.741,38.9,44.06,164,145,6,19,117,31,12,4,0,0,0,15,88.19,0,6,0,7,2,5,0,7,10,4,40.0,8,4,8,2,25.0,0,0,3,2,66.67,0,3,0,2,3,0,0,6.38,7.13,4.98,4.94,7.29,6.2,0.578,2025-09-30T16:48:27.622341+00:00,518,Prime_City_Athletic_20251208101535_518,1,6.2
Coastal Town,3602.673,699.999,19.43,64.5,217,178,16,39,188,38,0,0,2,0,0,12,81.87,1,9,1,8,3,5,0,10,18,9,50.0,3,8,8,3,37.5,3,2,59,19,32.2,14,45,0,2,5,0,0,6.31,5.76,5.53,5.21,7.69,5.98,0.553,2025-04-15T18:27:34.622341+00:00,281,Coastal_Town_20251208101535_281,1,5.98
Twin Oak Rangers,2951.539,665.572,22.55,52.83,123,105,7,18,101,9,6,2,0,2,3,12,85.76,1,3,1,8,3,5,0,8,3,1,33.33,9,3,11,1,9.09,1,1,40,25,62.5,11,29,1,2,9,1,0,5.01,5.3,5.51,4.63,6.73,5.31,0.479,2025-06-22T12:50:22.622341+00:00,118,Twin_Oak_Rangers_20251208101535_118,1,5.31
Twin Oak Rangers,2296.439,310.938,13.54,41.15,226,150,40,76,168,30,7,7,6,5,3,13,66.23,1,5,1,5,1,4,1,4,11,4,36.36,16,9,9,2,22.22,2,0,15,7,46.67,3,12,0,0,6,0,0,4.99,6.26,4.76,4.79,7.53,5.53,0.503,2025-04-30T13:56:33.622341+00:00,449,Twin_Oak_Rangers_20251208101535_449,1,5.53
Royal Haven FC,3287.897,519.817,15.81,62.41,271,214,14,57,165,28,8,12,3,22,33,18,78.98,1,2,1,9,3,6,0,11,21,12,57.14,11,4,0,0,0.0,1,3,45,24,53.33,0,45,0,1,9,0,0,4.46,6.34,5.51,4.96,7.46,5.57,0.508,2025-09-28T16:28:56.623341+00:00,533,Royal_Haven_FC_20251208101535_533,1,5.57
Goldenfield Rovers,2961.819,674.406,22.77,55.05,164,131,14,33,96,11,7,2,1,29,19,11,80.07,0,0,1,9,3,6,0,9,10,6,60.0,5,9,15,3,20.0,2,0,17,12,70.59,8,9,2,5,9,0,0,6.74,5.77,6.13,5.09,7.66,6.21,0.579,2024-12-12T21:48:06.623341+00:00,395,Goldenfield_Rovers_20251208101535_395,1,6.21
Silverlake City,3160.159,609.595,19.29,62.67,300,232,32,68,201,31,21,16,1,19,10,24,77.17,2,6,2,10,5,5,0,13,17,11,64.71,1,9,15,2,13.33,0,3,34,12,35.29,7,27,1,3,0,0,0,7.17,6.51,4.77,5.23,7.72,6.29,0.588,2025-10-28T08:40:18.623341+00:00,282,Silverlake_City_20251208101535_282,1,6.29
Stormhold FC,3064.531,845.504,27.59,53.97,181,108,27,73,123,26,11,7,0,6,8,14,59.61,1,7,1,9,3,6,1,8,8,4,50.0,2,3,8,1,12.5,1,0,19,9,47.37,4,15,1,3,4,0,0,5.43,5.08,5.13,4.09,7.96,5.34,0.482,2025-08-21T07:41:06.623341+00:00,233,Stormhold_FC_20251208101535_233,1,5.34
City United,2575.007,670.017,26.02,46.57,140,116,9,24,99,12,9,3,6,3,7,8,83.04,0,6,0,4,1,3,1,4,3,2,66.67,3,8,12,4,33.33,2,0,22,11,50.0,8,14,0,0,13,1,0,5.01,4.86,6.36,4.34,7.3,5.37,0.486,2025-07-20T08:26:06.623341+00:00,265,City_United_20251208101535_265,1,5.37
Grand Harbor FC,3003.387,610.589,20.33,57.23,226,174,20,52,160,9,7,8,5,28,9,11,76.87,1,6,1,7,2,5,1,9,6,3,50.0,9,3,13,3,23.08,1,0,15,8,53.33,4,11,0,1,3,0,0,5.13,5.15,5.79,5.29,7.28,5.5,0.5,2025-12-08T07:14:57.623341+00:00,369,Grand_Harbor_FC_20251208101535_369,1,5.5
Highland Wanderers,2238.887,551.886,24.65,40.37,93,76,6,17,71,10,0,4,3,2,3,9,81.79,0,2,0,5,3,2,0,4,8,4,50.0,8,16,2,0,0.0,1,0,24,17,70.83,4,20,0,0,9,1,0,5.41,4.63,5.11,5.35,5.84,5.17,0.463,2025-12-02T02:51:33.624342+00:00,187,Highland_Wanderers_20251208101535_187,1,5.17
Dominion Athletic,1360.068,150.832,11.09,27.97,131,126,1,5,87,5,6,4,2,7,21,9,95.89,1,3,1,4,2,2,0,3,3,1,33.33,20,12,21,5,23.81,2,1,5,2,40.0,1,4,1,3,5,1,0,5.95,5.92,5.36,4.32,6.32,5.63,0.514,2025-04-06T16:01:14.624342+00:00,122,Dominion_Athletic_20251208101535_122,1,5.63
Summit Peak FC,2383.147,250.23,10.5,41.91,122,96,10,26,85,18,10,3,2,2,2,5,78.48,0,3,0,5,2,3,0,4,7,4,57.14,13,5,17,5,29.41,2,2,47,23,48.94,10,37,0,0,8,1,0,5.47,6.16,5.16,4.32,6.43,5.54,0.504,2025-12-05T11:03:36.624342+00:00,712,Summit_Peak_FC_20251208101535_712,1,5.54
Union Crest United,2254.63,361.643,16.04,39.91,172,118,4,54,148,23,11,6,5,0,0,11,68.7,0,2,0,7,2,5,0,4,12,7,58.33,9,3,7,1,14.29,2,2,22,15,68.18,10,12,0,2,6,0,0,5.76,5.77,4.52,5.25,7.58,5.63,0.514,2025-12-07T18:03:39.624342+00:00,570,Union_Crest_United_20251208101535_570,1,5.63
Valley Rovers,2895.482,214.845,7.42,57.28,191,164,8,27,146,30,14,11,0,0,0,30,85.62,1,5,1,7,2,5,0,9,17,11,64.71,5,5,2,0,0.0,2,0,35,21,60.0,16,19,0,3,5,0,0,6.62,5.81,5.23,3.55,7.59,5.78,0.531,2025-05-29T12:05:58.624342+00:00,94,Valley_Rovers_20251208101535_94,1,5.78
Northbridge FC,2626.074,449.584,17.12,46.52,158,123,12,35,113,25,1,0,0,11,7,20,77.58,1,2,1,7,3,4,0,9,20,12,60.0,10,5,25,4,16.0,0,1,24,11,45.83,15,9,1,1,4,0,0,5.12,5.48,5.22,3.55,6.67,5.18,0.464,2025-07-20T04:49:31.624342+00:00,521,Northbridge_FC_20251208101535_521,1,5.18
Redwood Borough,3330.241,1043.365,31.33,62.95,222,183,17,39,169,18,11,5,5,5,9,24,82.26,1,5,1,9,4,5,1,11,17,8,47.06,2,9,12,3,25.0,1,2,32,13,40.62,6,26,2,1,5,0,0,5.26,6.15,4.91,5.34,7.3,5.65,0.517,2025-11-24T00:39:36.624342+00:00,873,Redwood_Borough_20251208101535_873,1,5.65
Ironforge FC,2780.415,439.028,15.79,48.83,163,140,9,23,108,18,10,10,0,7,10,14,86.14,0,6,0,11,3,8,0,16,10,6,60.0,13,8,15,4,26.67,1,1,30,9,30.0,8,22,1,4,5,0,0,6.61,5.02,5.3,4.21,7.78,5.68,0.52,2025-02-01T20:32:11.624342+00:00,863,Ironforge_FC_20251208101535_863,1,5.68
Southgate United,3042.021,1106.991,36.39,58.58,157,91,17,66,141,24,8,10,0,0,0,12,57.84,1,4,1,7,3,4,0,6,11,3,27.27,3,3,14,4,28.57,0,1,0,0,42.93,0,0,0,2,6,1,0,6.65,5.5,4.09,4.2,5.62,5.37,0.486,2025-06-04T08:09:45.624342+00:00,465,Southgate_United_20251208101535_465,1,5.37
Stormhold FC,2903.568,654.755,22.55,57.34,281,281,0,0,200,26,11,7,0,13,23,11,100.0,1,2,1,7,4,3,0,6,12,5,41.67,12,4,0,0,0.0,0,2,38,31,81.58,4,34,2,3,6,0,0,6.54,6.29,5.28,3.41,7.87,5.91,0.546,2025-10-05T07:22:51.624342+00:00,545,Stormhold_FC_20251208101535_545,1,5.91
Eastview Rangers,2700.832,638.747,23.65,49.44,208,168,15,40,162,11,17,4,5,3,5,13,80.79,1,5,1,5,2,3,0,5,14,7,50.0,10,11,8,2,25.0,2,1,21,10,47.62,4,17,0,1,6,0,0,6.64,6.17,6.05,4.12,7.66,6.14,0.571,2025-05-11T02:14:58.624342+00:00,352,Eastview_Rangers_20251208101535_352,1,6.14
Millennium Rovers,1868.157,681.13,36.46,37.74,117,105,5,12,87,11,2,1,2,9,5,19,90.08,0,5,0,2,1,1,0,2,2,1,50.0,23,3,13,3,23.08,3,0,22,13,59.09,12,10,0,2,6,0,0,4.58,5.44,5.34,5.07,7.25,5.31,0.479,2025-10-01T13:14:27.625846+00:00,232,Millennium_Rovers_20251208101535_232,1,5.31
Oldtown United,2258.785,328.879,14.56,44.92,171,140,19,31,147,22,15,3,2,0,0,6,81.92,1,5,1,6,2,4,1,7,6,2,33.33,14,8,1,0,0.0,2,0,16,5,31.25,3,13,0,1,2,1,0,5.59,6.0,5.39,4.22,6.33,5.55,0.506,2024-12-10T04:38:48.625846+00:00,410,Oldtown_United_20251208101535_410,1,5.55
Blue Ridge FC,2996.948,705.781,23.55,57.66,177,152,3,25,113,12,4,5,5,11,26,21,85.86,1,1,1,6,1,5,0,7,21,15,71.43,5,6,12,4,33.33,0,0,30,19,63.33,11,19,1,3,6,1,0,5.86,5.6,4.95,4.0,6.57,5.42,0.491,2025-03-29T05:51:43.625846+00:00,795,Blue_Ridge_FC_20251208101535_795,1,5.42
Evergreen Sporting,3258.88,1145.496,35.15,62.8,272,204,20,68,201,31,1,0,9,13,16,38,75.03,0,2,0,7,4,3,1,6,12,10,83.33,8,2,5,2,40.0,2,3,28,14,50.0,6,22,3,1,1,0,0,5.04,4.64,7.17,5.91,7.82,5.75,0.528,2025-01-01T11:16:25.625846+00:00,827,Evergreen_Sporting_20251208101535_827,1,5.75
Eastview Rangers,2084.024,423.682,20.33,37.93,160,110,10,50,140,22,8,4,4,0,0,21,69.03,1,4,1,6,2,4,0,6,5,3,60.0,11,6,8,1,12.5,2,2,31,22,70.97,15,16,1,3,12,0,0,5.84,5.19,4.31,4.25,7.17,5.26,0.473,2025-07-01T00:10:48.625846+00:00,183,Eastview_Rangers_20251208101535_183,1,5.26
Prime City Athletic,2171.461,578.694,26.65,44.11,184,131,17,53,138,20,14,5,9,0,0,12,71.26,1,2,1,7,2,5,0,4,1,1,100.0,20,10,12,3,25.0,3,1,17,10,58.82,3,14,2,3,8,1,0,5.72,6.57,5.97,3.99,6.1,5.8,0.533,2025-04-19T19:28:42.625846+00:00,47,Prime_City_Athletic_20251208101535_47,1,5.8
City United,3047.174,575.916,18.9,53.6,159,125,7,34,126,17,16,7,3,0,0,15,78.87,1,2,1,7,3,4,0,7,21,13,61.9,13,0,4,1,25.0,1,0,19,11,57.89,8,11,1,2,2,0,0,6.27,6.47,5.64,4.26,7.57,6.05,0.561,2025-06-12T16:33:17.625846+00:00,580,City_United_20251208101535_580,1,6.05
Twin Oak Rangers,3437.735,741.176,21.56,65.43,250,175,17,75,180,25,4,11,2,16,14,15,70.17,1,6,1,11,3,8,0,13,8,6,75.0,13,5,11,3,27.27,0,1,33,16,48.48,0,33,0,2,6,0,0,5.66,6.26,4.81,5.24,7.55,5.79,0.532,2024-12-17T20:45:13.626851+00:00,279,Twin_Oak_Rangers_20251208101535_279,1,5.79
Dominion Athletic,3180.758,801.233,25.19,58.03,251,221,8,30,191,19,15,3,19,2,2,9,88.23,1,4,1,6,2,4,0,8,15,8,53.33,10,9,3,1,33.33,0,1,46,19,41.3,1,45,1,1,3,0,0,6.89,6.41,5.62,4.64,8.32,6.33,0.592,2025-05-13T00:39:19.626851+00:00,478,Dominion_Athletic_20251208101535_478,1,6.33
2 Worlds FC,2803.269,190.342,6.79,51.3,212,150,12,62,136,16,18,11,4,10,18,3,70.83,0,12,0,4,1,3,0,5,12,5,41.67,11,6,15,2,13.33,1,1,16,8,50.0,8,8,0,1,6,0,0,5.86,5.39,5.28,5.21,7.73,5.71,0.523,2025-11-06T04:51:27.626851+00:00,539,2_Worlds_FC_20251208101535_539,1,5.71
Redwood Borough,1982.992,769.599,38.81,40.41,146,111,8,35,101,15,4,6,1,6,12,15,75.74,1,3,1,5,2,3,0,4,8,4,50.0,10,13,17,3,17.65,2,0,19,11,57.89,8,11,0,2,9,2,0,5.48,5.4,5.91,4.99,5.76,5.5,0.5,2025-07-02T17:36:08.626851+00:00,581,Redwood_Borough_20251208101535_581,1,5.5
Goldenfield Rovers,2437.927,668.967,27.44,49.22,175,136,4,39,123,10,8,0,0,8,26,12,77.49,0,5,0,5,2,3,0,5,9,5,55.56,15,3,2,0,0.0,1,0,24,14,58.33,7,17,0,2,1,0,0,5.85,4.31,5.39,3.83,7.18,5.18,0.464,2025-04-22T21:59:54.626851+00:00,188,Goldenfield_Rovers_20251208101535_188,1,5.18
Southgate United,2775.079,483.419,17.42,55.13,184,154,11,30,131,25,10,4,3,5,7,16,83.58,1,2,1,6,3,3,0,6,19,9,47.37,11,6,3,0,0.0,3,3,34,23,67.65,10,24,0,4,2,0,0,5.09,5.88,5.09,4.72,8.12,5.56,0.507,2025-10-02T08:33:39.626851+00:00,204,Southgate_United_20251208101535_204,1,5.56
Highland Wanderers,2777.033,690.926,24.88,48.72,127,102,6,25,109,13,11,6,6,0,0,11,80.06,1,1,1,9,4,5,0,12,22,11,50.0,3,6,1,0,0.0,0,3,0,0,56.41,1,-1,0,4,7,3,0,6.27,6.05,4.64,4.6,5.03,5.52,0.502,2025-06-28T12:27:30.626851+00:00,554,Highland_Wanderers_20251208101535_554,1,5.52
City United,2662.659,624.66,23.46,46.83,133,109,12,24,104,11,0,4,1,6,7,15,82.24,1,3,1,10,3,7,1,12,13,8,61.54,13,5,5,2,40.0,1,0,36,16,44.44,19,17,2,3,7,1,0,5.81,6.74,6.32,3.76,6.19,5.92,0.547,2025-09-07T12:28:51.627851+00:00,822,City_United_20251208101535_822,1,5.92
Hillcrest Athletic,3455.987,451.006,13.05,65.37,254,212,18,42,163,26,13,11,2,19,21,15,83.39,1,3,1,11,4,7,1,13,16,10,62.5,6,1,8,1,12.5,1,3,11,5,45.45,6,5,0,3,4,0,0,6.23,4.91,5.57,4.94,7.56,5.68,0.52,2025-11-01T11:58:29.627851+00:00,753,Hillcrest_Athletic_20251208101535_753,1,5.68
Hillcrest Athletic,1765.869,285.188,16.15,31.87,120,92,13,28,81,6,8,6,7,6,7,5,76.95,0,3,0,4,2,2,0,6,9,5,55.56,11,7,12,2,16.67,3,2,22,13,59.09,11,11,0,1,9,0,0,5.17,5.53,4.76,4.54,8.09,5.39,0.488,2025-09-20T10:44:55.627851+00:00,195,Hillcrest_Athletic_20251208101535_195,1,5.39
Silverlake City,3200.488,340.532,10.64,58.9,221,180,20,41,148,28,11,12,1,7,15,23,81.3,1,7,2,10,4,6,0,11,20,15,75.0,14,7,14,4,28.57,1,1,51,34,66.67,7,44,0,2,2,0,0,6.39,6.04,5.58,4.51,7.26,5.95,0.55,2025-11-08T20:04:48.627851+00:00,177,Silverlake_City_20251208101535_177,1,5.95
Crestfall Town,3500.376,988.156,28.23,63.55,205,154,23,51,152,12,7,10,2,7,14,15,75.05,1,6,1,9,3,6,0,13,5,3,60.0,4,4,6,2,33.33,3,0,33,18,54.55,9,24,1,4,5,1,0,7.81,5.42,4.74,5.24,6.13,6.0,0.556,2024-12-15T06:11:06.627851+00:00,313,Crestfall_Town_20251208101535_313,1,6.0
Lakeside Athletic,3259.724,501.672,15.39,58.49,192,163,17,29,150,18,9,4,7,2,1,23,84.89,1,4,1,10,4,6,1,10,23,11,47.83,5,4,2,1,50.0,3,1,39,20,51.28,18,21,1,5,8,0,0,5.17,6.23,5.95,5.37,7.52,5.89,0.543,2025-04-21T19:45:55.627851+00:00,483,Lakeside_Athletic_20251208101535_483,1,5.89
Union Crest United,2392.718,668.047,27.92,45.72,145,101,6,44,95,18,12,9,0,1,9,11,69.83,0,3,0,7,4,3,0,9,1,1,100.0,6,7,8,1,12.5,2,0,45,33,73.33,16,29,2,2,5,0,0,6.6,5.21,4.41,5.27,7.43,5.67,0.519,2025-09-03T17:28:20.628851+00:00,715,Union_Crest_United_20251208101535_715,1,5.67
Riverside FC,1731.171,412.365,23.82,31.36,118,102,10,16,95,10,2,6,0,3,2,5,86.17,0,3,0,5,2,3,0,5,3,2,66.67,6,11,10,2,20.0,3,2,7,3,42.86,2,5,0,0,2,0,0,5.73,4.62,5.69,5.39,7.18,5.51,0.501,2025-09-11T11:59:27.628851+00:00,542,Riverside_FC_20251208101535_542,1,5.51
Brookside United,3178.121,878.115,27.63,56.99,229,157,14,72,185,2,5,5,7,10,14,28,68.55,0,6,0,8,2,6,0,7,20,5,25.0,13,4,15,2,13.33,1,1,33,13,39.39,7,26,0,1,4,0,0,5.29,5.52,5.57,4.0,7.2,5.42,0.491,2025-07-07T06:09:44.628851+00:00,589,Brookside_United_20251208101535_589,1,5.42
Silverlake City,2711.533,1010.588,37.27,51.08,157,124,17,33,111,8,0,2,2,21,12,18,79.23,1,4,1,7,2,5,0,8,12,7,58.33,0,11,15,4,26.67,0,1,27,13,48.15,15,12,1,2,7,2,0,4.81,5.71,4.93,4.04,5.45,5.04,0.449,2025-03-01T01:37:57.628851+00:00,474,Silverlake_City_20251208101535_474,1,5.04
Prime City Athletic,3946.779,862.371,21.85,70.73,194,157,19,37,176,20,13,12,2,0,0,14,80.97,1,2,1,9,2,7,0,12,15,10,66.67,4,3,9,2,22.22,0,0,68,15,22.06,8,60,2,1,3,0,0,5.93,5.61,4.92,4.39,7.42,5.57,0.508,2025-10-11T11:17:06.628851+00:00,269,Prime_City_Athletic_20251208101535_269,1,5.57
Crown City FC,1826.652,562.243,30.78,37.27,131,112,9,19,102,12,0,0,1,8,8,7,85.42,0,3,0,4,2,2,0,5,6,4,66.67,2,3,23,9,39.13,2,0,13,8,61.54,4,9,1,0,6,2,0,4.93,5.06,6.32,5.06,5.79,5.35,0.483,2025-08-15T12:23:10.628851+00:00,438,Crown_City_FC_20251208101535_438,1,5.35
Oldtown United,1937.904,591.642,30.53,38.7,87,63,3,24,61,7,4,4,3,3,4,8,72.93,1,2,1,5,2,3,0,6,1,1,100.0,7,8,9,3,33.33,2,0,9,3,33.33,1,8,0,1,5,0,0,6.13,6.47,5.27,5.03,8.11,6.1,0.567,2025-10-17T19:28:30.628851+00:00,335,Oldtown_United_20251208101535_335,1,6.1
Valley Rovers,2200.435,633.065,28.77,44.61,174,151,8,23,151,22,13,6,7,0,0,11,86.99,1,4,1,4,1,3,0,3,15,11,73.33,6,8,9,3,33.33,1,0,42,23,54.76,17,25,0,1,7,2,0,6.57,5.62,5.92,4.19,5.15,5.7,0.522,2025-09-05T18:42:32.629851+00:00,515,Valley_Rovers_20251208101535_515,1,5.7
City United,1519.842,260.805,17.16,28.84,103,79,9,24,73,12,2,3,2,6,6,4,76.77,0,0,0,4,2,2,0,5,3,2,66.67,6,13,20,6,30.0,3,0,20,8,40.0,5,15,0,1,11,1,0,4.41,6.07,4.88,3.91,6.92,5.15,0.461,2025-02-17T00:54:16.629851+00:00,526,City_United_20251208101535_526,1,5.15
Twin Oak Rangers,2965.299,474.448,16.0,52.55,252,200,28,52,177,24,15,8,1,10,17,20,79.56,1,2,1,6,2,4,0,7,11,7,63.64,6,3,9,1,11.11,0,3,18,8,44.44,3,15,0,2,7,0,0,4.99,4.52,5.6,3.94,7.84,5.12,0.458,2025-10-12T12:41:37.629851+00:00,645,Twin_Oak_Rangers_20251208101535_645,1,5.12
Metro FC,3007.813,364.547,12.12,60.35,212,140,11,72,130,34,3,11,0,14,21,27,66.12,1,4,1,7,3,4,1,8,9,6,66.67,1,6,6,0,0.0,1,0,22,11,50.0,6,16,0,2,8,1,0,4.84,5.6,5.46,5.07,6.56,5.38,0.487,2025-03-08T07:21:18.629851+00:00,184,Metro_FC_20251208101535_184,1,5.38
Summit Peak FC,3579.212,599.16,16.74,63.61,318,260,18,58,201,11,23,3,13,15,53,10,81.76,1,7,1,10,5,5,0,9,18,9,50.0,1,4,7,1,14.29,1,0,24,12,50.0,6,18,1,2,4,1,1,6.93,6.5,5.6,3.02,4.4,5.74,0.527,2025-06-29T21:31:58.629851+00:00,968,Summit_Peak_FC_20251208101535_968,1,5.74
Valley Rovers,3630.594,896.394,24.69,66.19,192,142,27,50,133,24,0,6,3,8,19,29,73.89,1,2,1,10,4,6,0,14,20,12,60.0,5,3,3,0,0.0,0,2,14,6,42.86,2,12,0,7,3,1,0,5.67,5.44,5.8,4.24,7.18,5.58,0.509,2025-05-24T20:35:08.629851+00:00,250,Valley_Rovers_20251208101535_250,1,5.58
Ironforge FC,2184.043,489.444,22.41,42.33,148,130,2,18,104,21,7,4,5,5,3,12,87.79,0,7,0,6,2,4,0,7,7,5,71.43,8,9,20,6,30.0,2,4,44,10,22.73,16,28,0,1,1,0,0,5.33,7.22,5.63,4.34,8.08,6.06,0.562,2025-03-04T10:12:55.629851+00:00,599,Ironforge_FC_20251208101535_599,1,6.06
Highland Wanderers,3090.82,816.904,26.43,54.16,184,123,20,61,140,26,7,10,7,0,0,7,67.0,0,4,0,5,2,3,1,5,13,8,61.54,0,7,4,1,25.0,1,2,30,13,43.33,5,25,0,1,7,1,0,5.38,4.59,5.48,3.14,6.4,4.97,0.441,2025-09-29T16:23:04.630851+00:00,503,Highland_Wanderers_20251208101535_503,1,4.97
Valley Rovers,2664.484,726.605,27.27,49.21,154,96,25,58,105,14,11,6,4,4,8,10,62.29,1,4,1,11,3,8,0,15,8,4,50.0,2,6,11,3,27.27,1,1,34,18,52.94,10,24,3,1,4,1,0,6.13,4.72,4.83,4.4,6.19,5.24,0.471,2025-11-18T00:43:19.630851+00:00,465,Valley_Rovers_20251208101535_465,1,5.24
